Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
[20]     4.6    0.00    0.00       1         void std::__final_insertion_sort<__gnu_cxx::__normal_iterator<HSLA*, std::vector<HSLA, std::allocator<HSLA> > >, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(HSLA const&, HSLA const&)> >(__gnu_cxx::__normal_iterator<HSLA*, std::vector<HSLA, std::allocator<HSLA> > >, __gnu_cxx::__normal_iterator<HSLA*, std::vector<HSLA, std::allocator<HSLA> > >, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(HSLA const&, HSLA const&)>) [20]
                0.00    0.00       1/1           void std::__unguarded_insertion_sort<__gnu_cxx::__normal_iterator<HSLA*, std::vector<HSLA, std::allocator<HSLA> > >, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(HSLA const&, HSLA const&)> >(__gnu_cxx::__normal_iterator<HSLA*, std::vector<HSLA, std::allocator<HSLA> > >, __gnu_cxx::__normal_iterator<HSLA*, std::vector<HSLA, std::allocator<HSLA> > >, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(HSLA const&, HSLA const&)>) [21]
                0.00    0.00       1/1           void std::__insertion_sort<__gnu_cxx::__normal_iterator<HSLA*, std::vector<HSLA, std::allocator<HSLA> > >, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(HSLA const&, HSLA const&)> >(__gnu_cxx::__normal_iterator<HSLA*, std::vector<HSLA, std::allocator<HSLA> > >, __gnu_cxx::__normal_iterator<HSLA*, std::vector<HSLA, std::allocator<HSLA> > >, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(HSLA const&, HSLA const&)>) [27]
                0.00    0.00       2/31986       __gnu_cxx::__normal_iterator<HSLA*, std::vector<HSLA, std::allocator<HSLA> > >::operator+(long) const [56]
                0.00    0.00       1/34198       __gnu_cxx::__normal_iterator<HSLA*, std::vector<HSLA, std::allocator<HSLA> > >::difference_type __gnu_cxx::operator-<HSLA*, std::vector<HSLA, std::allocator<HSLA> > >(__gnu_cxx::__normal_iterator<HSLA*, std::vector<HSLA, std::allocator<HSLA> > > const&, __gnu_cxx::__normal_iterator<HSLA*, std::vector<HSLA, std::allocator<HSLA> > > const&) [55]
-----------------------------------------------
                0.00    0.00       1/1           void std::__final_insertion_sort<__gnu_cxx::__normal_iterator<HSLA*, std::vector<HSLA, std::allocator<HSLA> > >, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(HSLA const&, HSLA const&)> >(__gnu_cxx::__normal_iterator<HSLA*, std::vector<HSLA, std::allocator<HSLA> > >, __gnu_cxx::__normal_iterator<HSLA*, std::vector<HSLA, std::allocator<HSLA> > >, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(HSLA const&, HSLA const&)>) [20]
[21]     4.6    0.00    0.00       1         void std::__unguarded_insertion_sort<__gnu_cxx::__normal_iterator<HSLA*, std::vector<HSLA, std::allocator<HSLA> > >, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(HSLA const&, HSLA const&)> >(__gnu_cxx::__normal_iterator<HSLA*, std::vector<HSLA, std::allocator<HSLA> > >, __gnu_cxx::__normal_iterator<HSLA*, std::vector<HSLA, std::allocator<HSLA> > >, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(HSLA const&, HSLA const&)>) [21]
                0.00    0.00   99984/99997       void std::__unguarded_linear_insert<__gnu_cxx::__normal_iterator<HSLA*, std::vector<HSLA, std::allocator<HSLA> > >, __gnu_cxx::__ops::_Val_comp_iter<bool (*)(HSLA const&, HSLA const&)> >(__gnu_cxx::__normal_iterator<HSLA*, std::vector<HSLA, std::allocator<HSLA> > >, __gnu_cxx::__ops::_Val_comp_iter<bool (*)(HSLA const&, HSLA const&)>) [22]
                0.00    0.00   99984/1021863     __gnu_cxx::__normal_iterator<HSLA*, std::vector<HSLA, std::allocator<HSLA> > >::operator++() [13]
                0.00    0.00   99985/200259      bool __gnu_cxx::operator!=<HSLA*, std::vector<HSLA, std::allocator<HSLA> > >(__gnu_cxx::__normal_iterator<HSLA*, std::vector<HSLA, std::allocator<HSLA> > > const&, __gnu_cxx::__normal_iterator<HSLA*, std::vector<HSLA, std::allocator<HSLA> > > const&) [46]
                0.00    0.00   99984/99997       __gnu_cxx::__ops::_Val_comp_iter<bool (*)(HSLA const&, HSLA const&)> __gnu_cxx::__ops::__val_comp_iter<bool (*)(HSLA const&, HSLA const&)>(__gnu_cxx::__ops::_Iter_comp_iter<bool (*)(HSLA const&, HSLA const&)>) [52]
-----------------------------------------------
                0.00    0.00      13/99997       void std::__insertion_sort<__gnu_cxx::__normal_iterator<HSLA*, std::vector<HSLA, std::allocator<HSLA> > >, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(HSLA const&, HSLA const&)> >(__gnu_cxx::__normal_iterator<HSLA*, std::vector<HSLA, std::allocator<HSLA> > >, __gnu_cxx::__normal_iterator<HSLA*, std::vector<HSLA, std::allocator<HSLA> > >, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(HSLA const&, HSLA const&)>) [27]
                0.00    0.00   99984/99997       void std::__unguarded_insertion_sort<__gnu_cxx::__normal_iterator<HSLA*, std::vector<HSLA, std::allocator<HSLA> > >, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(HSLA const&, HSLA const&)> >(__gnu_cxx::__normal_iterator<HSLA*, std::vector<HSLA, std::allocator<HSLA> > >, __gnu_cxx::__normal_iterator<HSLA*, std::vector<HSLA, std::allocator<HSLA> > >, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(HSLA const&, HSLA const&)>) [21]
[22]     2.4    0.00    0.00   99997         void std::__unguarded_linear_insert<__gnu_cxx::__normal_iterator<HSLA*, std::vector<HSLA, std::allocator<HSLA> > >, __gnu_cxx::__ops::_Val_comp_iter<bool (*)(HSLA const&, HSLA const&)> >(__gnu_cxx::__normal_iterator<HSLA*, std::vector<HSLA, std::allocator<HSLA> > >, __gnu_cxx::__ops::_Val_comp_iter<bool (*)(HSLA const&, HSLA const&)>) [22]
                0.00    0.00  737040/5119700     __gnu_cxx::__normal_iterator<HSLA*, std::vector<HSLA, std::allocator<HSLA> > >::operator*() const [15]
                0.00    0.00  368520/368520      bool __gnu_cxx::__ops::_Val_comp_iter<bool (*)(HSLA const&, HSLA const&)>::operator()<HSLA, __gnu_cxx::__normal_iterator<HSLA*, std::vector<HSLA, std::allocator<HSLA> > > >(HSLA&, __gnu_cxx::__normal_iterator<HSLA*, std::vector<HSLA, std::allocator<HSLA> > >) [24]
                0.00    0.00  468517/1423700     std::remove_reference<HSLA&>::type&& std::move<HSLA&>(HSLA&) [36]
                0.00    0.00  368520/1148461     __gnu_cxx::__normal_iterator<HSLA*, std::vector<HSLA, std::allocator<HSLA> > >::operator--() [37]
-----------------------------------------------
                0.00    0.00   10404/318393      void std::__move_median_to_first<__gnu_cxx::__normal_iterator<HSLA*, std::vector<HSLA, std::allocator<HSLA> > >, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(HSLA const&, HSLA const&)> >(__gnu_cxx::__normal_iterator<HSLA*, std::vector<HSLA, std::allocator<HSLA> > >, __gnu_cxx::__normal_iterator<HSLA*, std::vector<HSLA, std::allocator<HSLA> > >, __gnu_cxx::__normal_iterator<HSLA*, std::vector<HSLA, std::allocator<HSLA> > >, __gnu_cxx::__normal_iterator<HSLA*, std::vector<HSLA, std::allocator<HSLA> > >, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(HSLA const&, HSLA const&)>) [26]
                0.00    0.00  307989/318393      __gnu_cxx::__normal_iterator<HSLA*, std::vector<HSLA, std::allocator<HSLA> > > std::__unguarded_partition<__gnu_cxx::__normal_iterator<HSLA*, std::vector<HSLA, std::allocator<HSLA> > >, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(HSLA const&, HSLA const&)> >(__gnu_cxx::__normal_iterator<HSLA*, std::vector<HSLA, std::allocator<HSLA> > >, __gnu_cxx::__normal_iterator<HSLA*, std::vector<HSLA, std::allocator<HSLA> > >, __gnu_cxx::__normal_iterator<HSLA*, std::vector<HSLA, std::allocator<HSLA> > >, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(HSLA const&, HSLA const&)>) [12]
[23]     1.4    0.00    0.00  318393         void std::iter_swap<__gnu_cxx::__normal_iterator<HSLA*, std::vector<HSLA, std::allocator<HSLA> > >, __gnu_cxx::__normal_iterator<HSLA*, std::vector<HSLA, std::allocator<HSLA> > > >(__gnu_cxx::__normal_iterator<HSLA*, std::vector<HSLA, std::allocator<HSLA> > >, __gnu_cxx::__normal_iterator<HSLA*, std::vector<HSLA, std::allocator<HSLA> > >) [23]
                0.00    0.00  636786/5119700     __gnu_cxx::__normal_iterator<HSLA*, std::vector<HSLA, std::allocator<HSLA> > >::operator*() const [15]
                0.00    0.00  318393/318393      std::enable_if<std::__and_<std::__not_<std::__is_tuple_like<HSLA> >, std::is_move_constructible<HSLA>, std::is_move_assignable<HSLA> >::value, void>::type std::swap<HSLA>(HSLA&, HSLA&) [44]
-----------------------------------------------
                0.00    0.00  368520/368520      void std::__unguarded_linear_insert<__gnu_cxx::__normal_iterator<HSLA*, std::vector<HSLA, std::allocator<HSLA> > >, __gnu_cxx::__ops::_Val_comp_iter<bool (*)(HSLA const&, HSLA const&)> >(__gnu_cxx::__normal_iterator<HSLA*, std::vector<HSLA, std::allocator<HSLA> > >, __gnu_cxx::__ops::_Val_comp_iter<bool (*)(HSLA const&, HSLA const&)>) [22]
[24]     0.8    0.00    0.00  368520         bool __gnu_cxx::__ops::_Val_comp_iter<bool (*)(HSLA const&, HSLA const&)>::operator()<HSLA, __gnu_cxx::__normal_iterator<HSLA*, std::vector<HSLA, std::allocator<HSLA> > > >(HSLA&, __gnu_cxx::__normal_iterator<HSLA*, std::vector<HSLA, std::allocator<HSLA> > >) [24]
                0.00    0.00  368520/5119700     __gnu_cxx::__normal_iterator<HSLA*, std::vector<HSLA, std::allocator<HSLA> > >::operator*() const [15]
                0.00    0.00  368520/2007195     compare_hsla_luminosity(HSLA const&, HSLA const&) [35]
-----------------------------------------------
                0.00    0.00    2473/2473        std::vector<HSLA, std::allocator<HSLA> >::push_back(HSLA const&) [18]
[25]     0.3    0.00    0.00    2473         void std::vector<HSLA, std::allocator<HSLA> >::_M_realloc_insert<HSLA const&>(__gnu_cxx::__normal_iterator<HSLA*, std::vector<HSLA, std::allocator<HSLA> > >, HSLA const&) [25]
                0.00    0.00    2473/100000      void std::allocator_traits<std::allocator<HSLA> >::construct<HSLA, HSLA const&>(std::allocator<HSLA>&, HSLA*, HSLA const&) [17]
                0.00    0.00    4946/5715        std::_Vector_base<HSLA, std::allocator<HSLA> >::_M_get_Tp_allocator() [61]
                0.00    0.00    4946/1112697     __gnu_cxx::__normal_iterator<HSLA*, std::vector<HSLA, std::allocator<HSLA> > >::base() const [38]
                0.00    0.00    4946/4946        std::vector<HSLA, std::allocator<HSLA> >::_S_relocate(HSLA*, HSLA*, HSLA*, std::allocator<HSLA>&) [68]
                0.00    0.00    2473/2473        std::vector<HSLA, std::allocator<HSLA> >::_M_check_len(unsigned long, char const*) const [80]
                0.00    0.00    2473/3243        std::vector<HSLA, std::allocator<HSLA> >::begin() [72]
                0.00    0.00    2473/34198       __gnu_cxx::__normal_iterator<HSLA*, std::vector<HSLA, std::allocator<HSLA> > >::difference_type __gnu_cxx::operator-<HSLA*, std::vector<HSLA, std::allocator<HSLA> > >(__gnu_cxx::__normal_iterator<HSLA*, std::vector<HSLA, std::allocator<HSLA> > > const&, __gnu_cxx::__normal_iterator<HSLA*, std::vector<HSLA, std::allocator<HSLA> > > const&) [55]
                0.00    0.00    2473/2474        std::_Vector_base<HSLA, std::allocator<HSLA> >::_M_allocate(unsigned long) [77]
                0.00    0.00    2473/202473      HSLA const& std::forward<HSLA const&>(std::remove_reference<HSLA const&>::type&) [45]
                0.00    0.00    2473/2730        std::_Vector_base<HSLA, std::allocator<HSLA> >::_M_deallocate(HSLA*, unsigned long) [74]
-----------------------------------------------
                0.00    0.00   10404/10404       __gnu_cxx::__normal_iterator<HSLA*, std::vector<HSLA, std::allocator<HSLA> > > std::__unguarded_partition_pivot<__gnu_cxx::__normal_iterator<HSLA*, std::vector<HSLA, std::allocator<HSLA> > >, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(HSLA const&, HSLA const&)> >(__gnu_cxx::__normal_iterator<HSLA*, std::vector<HSLA, std::allocator<HSLA> > >, __gnu_cxx::__normal_iterator<HSLA*, std::vector<HSLA, std::allocator<HSLA> > >, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(HSLA const&, HSLA const&)>) [10]
[26]     0.2    0.00    0.00   10404         void std::__move_median_to_first<__gnu_cxx::__normal_iterator<HSLA*, std::vector<HSLA, std::allocator<HSLA> > >, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(HSLA const&, HSLA const&)> >(__gnu_cxx::__normal_iterator<HSLA*, std::vector<HSLA, std::allocator<HSLA> > >, __gnu_cxx::__normal_iterator<HSLA*, std::vector<HSLA, std::allocator<HSLA> > >, __gnu_cxx::__normal_iterator<HSLA*, std::vector<HSLA, std::allocator<HSLA> > >, __gnu_cxx::__normal_iterator<HSLA*, std::vector<HSLA, std::allocator<HSLA> > >, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(HSLA const&, HSLA const&)>) [26]
                0.00    0.00   26451/1638675     bool __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(HSLA const&, HSLA const&)>::operator()<__gnu_cxx::__normal_iterator<HSLA*, std::vector<HSLA, std::allocator<HSLA> > >, __gnu_cxx::__normal_iterator<HSLA*, std::vector<HSLA, std::allocator<HSLA> > > >(__gnu_cxx::__normal_iterator<HSLA*, std::vector<HSLA, std::allocator<HSLA> > >, __gnu_cxx::__normal_iterator<HSLA*, std::vector<HSLA, std::allocator<HSLA> > >) [19]
                0.00    0.00   10404/318393      void std::iter_swap<__gnu_cxx::__normal_iterator<HSLA*, std::vector<HSLA, std::allocator<HSLA> > >, __gnu_cxx::__normal_iterator<HSLA*, std::vector<HSLA, std::allocator<HSLA> > > >(__gnu_cxx::__normal_iterator<HSLA*, std::vector<HSLA, std::allocator<HSLA> > >, __gnu_cxx::__normal_iterator<HSLA*, std::vector<HSLA, std::allocator<HSLA> > >) [23]
-----------------------------------------------
                0.00    0.00       1/1           void std::__final_insertion_sort<__gnu_cxx::__normal_iterator<HSLA*, std::vector<HSLA, std::allocator<HSLA> > >, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(HSLA const&, HSLA const&)> >(__gnu_cxx::__normal_iterator<HSLA*, std::vector<HSLA, std::allocator<HSLA> > >, __gnu_cxx::__normal_iterator<HSLA*, std::vector<HSLA, std::allocator<HSLA> > >, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(HSLA const&, HSLA const&)>) [20]
[27]     0.0    0.00    0.00       1         void std::__insertion_sort<__gnu_cxx::__normal_iterator<HSLA*, std::vector<HSLA, std::allocator<HSLA> > >, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(HSLA const&, HSLA const&)> >(__gnu_cxx::__normal_iterator<HSLA*, std::vector<HSLA, std::allocator<HSLA> > >, __gnu_cxx::__normal_iterator<HSLA*, std::vector<HSLA, std::allocator<HSLA> > >, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(HSLA const&, HSLA const&)>) [27]
                0.00    0.00      15/1021863     __gnu_cxx::__normal_iterator<HSLA*, std::vector<HSLA, std::allocator<HSLA> > >::operator++() [13]
                0.00    0.00      13/99997       void std::__unguarded_linear_insert<__gnu_cxx::__normal_iterator<HSLA*, std::vector<HSLA, std::allocator<HSLA> > >, __gnu_cxx::__ops::_Val_comp_iter<bool (*)(HSLA const&, HSLA const&)> >(__gnu_cxx::__normal_iterator<HSLA*, std::vector<HSLA, std::allocator<HSLA> > >, __gnu_cxx::__ops::_Val_comp_iter<bool (*)(HSLA const&, HSLA const&)>) [22]
                0.00    0.00      15/1638675     bool __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(HSLA const&, HSLA const&)>::operator()<__gnu_cxx::__normal_iterator<HSLA*, std::vector<HSLA, std::allocator<HSLA> > >, __gnu_cxx::__normal_iterator<HSLA*, std::vector<HSLA, std::allocator<HSLA> > > >(__gnu_cxx::__normal_iterator<HSLA*, std::vector<HSLA, std::allocator<HSLA> > >, __gnu_cxx::__normal_iterator<HSLA*, std::vector<HSLA, std::allocator<HSLA> > >) [19]
                0.00    0.00       4/5119700     __gnu_cxx::__normal_iterator<HSLA*, std::vector<HSLA, std::allocator<HSLA> > >::operator*() const [15]
                0.00    0.00      16/200259      bool __gnu_cxx::operator!=<HSLA*, std::vector<HSLA, std::allocator<HSLA> > >(__gnu_cxx::__normal_iterator<HSLA*, std::vector<HSLA, std::allocator<HSLA> > > const&, __gnu_cxx::__normal_iterator<HSLA*, std::vector<HSLA, std::allocator<HSLA> > > const&) [46]
                0.00    0.00      13/99997       __gnu_cxx::__ops::_Val_comp_iter<bool (*)(HSLA const&, HSLA const&)> __gnu_cxx::__ops::__val_comp_iter<bool (*)(HSLA const&, HSLA const&)>(__gnu_cxx::__ops::_Iter_comp_iter<bool (*)(HSLA const&, HSLA const&)>) [52]
                0.00    0.00       4/1423700     std::remove_reference<HSLA&>::type&& std::move<HSLA&>(HSLA&) [36]
                0.00    0.00       3/31986       __gnu_cxx::__normal_iterator<HSLA*, std::vector<HSLA, std::allocator<HSLA> > >::operator+(long) const [56]
                0.00    0.00       2/2           __gnu_cxx::__normal_iterator<HSLA*, std::vector<HSLA, std::allocator<HSLA> > > std::move_backward<__gnu_cxx::__normal_iterator<HSLA*, std::vector<HSLA, std::allocator<HSLA> > >, __gnu_cxx::__normal_iterator<HSLA*, std::vector<HSLA, std::allocator<HSLA> > > >(__gnu_cxx::__normal_iterator<HSLA*, std::vector<HSLA, std::allocator<HSLA> > >, __gnu_cxx::__normal_iterator<HSLA*, std::vector<HSLA, std::allocator<HSLA> > >, __gnu_cxx::__normal_iterator<HSLA*, std::vector<HSLA, std::allocator<HSLA> > >) [168]
                0.00    0.00       1/1           bool __gnu_cxx::operator==<HSLA*, std::vector<HSLA, std::allocator<HSLA> > >(__gnu_cxx::__normal_iterator<HSLA*, std::vector<HSLA, std::allocator<HSLA> > > const&, __gnu_cxx::__normal_iterator<HSLA*, std::vector<HSLA, std::allocator<HSLA> > > const&) [179]
-----------------------------------------------
                0.00    0.00  100000/4114390     radix_sort_hsla_luminosity(std::vector<HSLA, std::allocator<HSLA> >&) [14]
                0.00    0.00 4014390/4114390     compare_hsla_luminosity(HSLA const&, HSLA const&) [35]
[34]     0.0    0.00    0.00 4114390         calculate_luminosity(HSLA const&) [34]
-----------------------------------------------
                0.00    0.00  368520/2007195     bool __gnu_cxx::__ops::_Val_comp_iter<bool (*)(HSLA const&, HSLA const&)>::operator()<HSLA, __gnu_cxx::__normal_iterator<HSLA*, std::vector<HSLA, std::allocator<HSLA> > > >(HSLA&, __gnu_cxx::__normal_iterator<HSLA*, std::vector<HSLA, std::allocator<HSLA> > >) [24]
                0.00    0.00 1638675/2007195     bool __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(HSLA const&, HSLA const&)>::operator()<__gnu_cxx::__normal_iterator<HSLA*, std::vector<HSLA, std::allocator<HSLA> > >, __gnu_cxx::__normal_iterator<HSLA*, std::vector<HSLA, std::allocator<HSLA> > > >(__gnu_cxx::__normal_iterator<HSLA*, std::vector<HSLA, std::allocator<HSLA> > >, __gnu_cxx::__normal_iterator<HSLA*, std::vector<HSLA, std::allocator<HSLA> > >) [19]
[35]     0.0    0.00    0.00 2007195         compare_hsla_luminosity(HSLA const&, HSLA const&) [35]
                0.00    0.00 4014390/4114390     calculate_luminosity(HSLA const&) [34]
-----------------------------------------------
                0.00    0.00       4/1423700     void std::__insertion_sort<__gnu_cxx::__normal_iterator<HSLA*, std::vector<HSLA, std::allocator<HSLA> > >, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(HSLA const&, HSLA const&)> >(__gnu_cxx::__normal_iterator<HSLA*, std::vector<HSLA, std::allocator<HSLA> > >, __gnu_cxx::__normal_iterator<HSLA*, std::vector<HSLA, std::allocator<HSLA> > >, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(HSLA const&, HSLA const&)>) [27]
